plant_species,plant_genera,plant_family,plant_order,plant_origin,animal_species,animal_genera,animal_family,animal_order,interaction_frequency,reference
Amomyrtus_meli,Amomyrtus,Myrtaceae,Myrtales,endemica,Notiocheilosia_nitescens,Cheilosia,Syrphidae,Diptera,1,Smith-Ramirez et al (2005)
Amomyrtus_meli,Amomyrtus,Myrtaceae,Myrtales,endemica,Chenoderus_testaceus,Chenoderus,Cerambycidae,Coleoptera,1,Smith-Ramirez et al (2005)
Amomyrtus_meli,Amomyrtus,Myrtaceae,Myrtales,endemica,Chenoderus_testaceus,Chenoderus,Cerambycidae,Coleoptera,1,Smith-Ramirez et al (2005)
Amomyrtus_meli,Amomyrtus,Myrtaceae,Myrtales,endemica,Corynura_corinogaster,Corynura,Halictidae,Hymenoptera,1,Smith-Ramirez et al (2005)
Amomyrtus_meli,Amomyrtus,Myrtaceae,Myrtales,endemica,Corynura_patagonica,Corynura,Halictidae,Hymenoptera,1,Smith-Ramirez et al (2005)
Amomyrtus_meli,Amomyrtus,Myrtaceae,Myrtales,endemica,Craspedochaeta_linbinervis,Craspedochaeta,Clusiidae,Diptera,1,Smith-Ramirez et al (2005)
Amomyrtus_meli,Amomyrtus,Myrtaceae,Myrtales,endemica,Eurymetopun_1cf,Eurymetopun,Cleridae,Coleoptera,1,Smith-Ramirez et al (2005)
Amomyrtus_meli,Amomyrtus,Myrtaceae,Myrtales,endemica,Eurymetopun_1cf,Eurymetopun,Cleridae,Coleoptera,1,Smith-Ramirez et al (2005)
Amomyrtus_meli,Amomyrtus,Myrtaceae,Myrtales,endemica,Fannia_1cf,Fannia,Fanniidae,Coleoptera,1,Smith-Ramirez et al (2005)
Amomyrtus_meli,Amomyrtus,Myrtaceae,Myrtales,endemica,Hylodanacea_1cf,Hylodanacea,Melyridae,Coleoptera,1,Smith-Ramirez et al (2005)
Amomyrtus_meli,Amomyrtus,Myrtaceae,Myrtales,endemica,Hyponotum,Hyponotum,Cantharidae,Coleoptera,1,Smith-Ramirez et al (2005)
Amomyrtus_meli,Amomyrtus,Myrtaceae,Myrtales,endemica,Hyponotum,Hyponotum,Cantharidae,Coleoptera,1,Smith-Ramirez et al (2005)
Amomyrtus_meli,Amomyrtus,Myrtaceae,Myrtales,endemica,Malanostoma_2cf,Melanostoma,Syrphidae,Diptera,1,Smith-Ramirez et al (2005)
Amomyrtus_meli,Amomyrtus,Myrtaceae,Myrtales,endemica,Malanostoma_3cf,Melanostoma,Syrphidae,Diptera,1,Smith-Ramirez et al (2005)
Amomyrtus_meli,Amomyrtus,Myrtaceae,Myrtales,endemica,Malanostoma_4cf,Melanostoma,Syrphidae,Diptera,1,Smith-Ramirez et al (2005)
Amomyrtus_meli,Amomyrtus,Myrtaceae,Myrtales,endemica,Mesograpta_2cf,Mesograpta,Syrphidae,Diptera,1,Smith-Ramirez et al (2005)
Amomyrtus_meli,Amomyrtus,Myrtaceae,Myrtales,endemica,Mordella_1cf,Mordella,Ripiphoridae,Coleoptera,1,Smith-Ramirez et al (2005)
Amomyrtus_meli,Amomyrtus,Myrtaceae,Myrtales,endemica,Platynocera_gracilipes,Platynocera,Cerambycidae,Coleoptera,1,Smith-Ramirez et al (2005)
Amomyrtus_meli,Amomyrtus,Myrtaceae,Myrtales,endemica,Platynocera_gracilipes,Platynocera,Cerambycidae,Coleoptera,1,Smith-Ramirez et al (2005)
Amomyrtus_meli,Amomyrtus,Myrtaceae,Myrtales,endemica,Rhopalomerus tenuirostris,Rhopalomerus,Curculionidae,Coleoptera,1,Smith-Ramirez et al (2005)
Amomyrtus_meli,Amomyrtus,Myrtaceae,Myrtales,endemica,Stilbosoma_cyaneum,Stilbosoma,Syrphidae,Diptera,1,Smith-Ramirez et al (2005)
Amomyrtus_meli,Amomyrtus,Myrtaceae,Myrtales,endemica,Lauxaniidae_1cf,,Lauxaniidae,Diptera,1,Smith-Ramirez et al (2005)
Amomyrtus_meli,Amomyrtus,Myrtaceae,Myrtales,endemica,Lauxaniidae_2cf,,Lauxaniidae,Diptera,1,Smith-Ramirez et al (2005)
Amomyrtus_meli,Amomyrtus,Myrtaceae,Myrtales,endemica,Mordellidae_5cf,,Mordellidae,Coleoptera,1,Smith-Ramirez et al (2005)
Amomyrtus_meli,Amomyrtus,Myrtaceae,Myrtales,endemica,Sarcophagidae_2cf,,Sarcophagidae,Diptera,1,Smith-Ramirez et al (2005)
Amomyrtus_meli,Amomyrtus,Myrtaceae,Myrtales,endemica,Scirtidae_2cf,,Scirtidae,Coleoptera,1,Smith-Ramirez et al (2005)
Amomyrtus_meli,Amomyrtus,Myrtaceae,Myrtales,endemica,Scirtidae_9cf,,Scirtidae,Coleoptera,1,Smith-Ramirez et al (2005)
Amomyrtus_meli,Amomyrtus,Myrtaceae,Myrtales,endemica,Scirtidae_11cf,,Scirtidae,Coleoptera,1,Smith-Ramirez et al (2005)
Anagallis_alternifolia,Anagallis,Primulaceae,Ericales,nativa,Dysmorphocerus_1cf,Dysmorphocerus,Cantharidae,Coleoptera,1,Smith-Ramirez et al (2005)
Anagallis_alternifolia,Anagallis,Primulaceae,Ericales,nativa,Palpada_elegans,Eristalis,Syrphidae,Diptera,1,Smith-Ramirez et al (2005)
Anagallis_alternifolia,Anagallis,Primulaceae,Ericales,nativa,Mesograpta_1cf,Mesograpta,Syrphidae,Diptera,1,Smith-Ramirez et al (2005)
Anagallis_alternifolia,Anagallis,Primulaceae,Ericales,nativa,Aleocharinae_1cf,,Aleocharinae,Coleoptera,1,Smith-Ramirez et al (2005)
Anagallis_alternifolia,Anagallis,Primulaceae,Ericales,nativa,Mordellidae_3cf,,Mordellidae,Coleoptera,1,Smith-Ramirez et al (2005)
Anarthrophyllum_cumingii,Anarthrophyllum,Fabaceae,Fabales,endemica,Alloscirtetica_rufitarsis,Alloscirtetica,Apidae,Hymenoptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Anarthrophyllum_cumingii,Anarthrophyllum,Fabaceae,Fabales,endemica,Centris_cineraria,Centris,Apidae,Hymenoptera,1,Rozzi et al (1997)
Anarthrophyllum_cumingii,Anarthrophyllum,Fabaceae,Fabales,endemica,Centris_cineraria,Centris,Apidae,Hymenoptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Anarthrophyllum_cumingii,Anarthrophyllum,Fabaceae,Fabales,endemica,Etcheverrius_chiliensis,Etcheverrius,Nymphalidae,Lepidoptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Anarthrophyllum_cumingii,Anarthrophyllum,Fabaceae,Fabales,endemica,Gayella_reedi,Gayella,Masaridae,Hymenoptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Anarthrophyllum_cumingii,Anarthrophyllum,Fabaceae,Fabales,endemica,Hypodynerus_caupolicans,Hypodynerus,Vespidae,Hymenoptera,1,Rozzi et al (1997)
Anarthrophyllum_cumingii,Anarthrophyllum,Fabaceae,Fabales,endemica,Hypodinerus_2,Hypodynerus,Vespidae,Hymenoptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Anarthrophyllum_cumingii,Anarthrophyllum,Fabaceae,Fabales,endemica,Hypodinerus_2,Hypodynerus,Vespidae,Hymenoptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Anarthrophyllum_cumingii,Anarthrophyllum,Fabaceae,Fabales,endemica,Megachile_2,Megachile,Megachilidae,Hymenoptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Anarthrophyllum_cumingii,Anarthrophyllum,Fabaceae,Fabales,endemica,Yramea_lathonoides,Yramea,Nymphalidae,Lepidoptera,1,Rozzi et al (1997)
Anarthrophyllum_cumingii,Anarthrophyllum,Fabaceae,Fabales,endemica,Yramea_lathonoides,Yramea,Nymphalidae,Lepidoptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Anarthrophyllum_cumingii,Anarthrophyllum,Fabaceae,Fabales,endemica,Trochilidae_1bg,,Trochilidae,Caprimulgiformes,1,Rozzi et al (1997)
Anarthrophyllum_gayanum,Anarthrophyllum,Fabaceae,Fabales,nativa,Alloscirtetica_2,Alloscirtetica,Apidae,Hymenoptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Anarthrophyllum_gayanum,Anarthrophyllum,Fabaceae,Fabales,nativa,Centris_cineraria,Centris,Apidae,Hymenoptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Anarthrophyllum_gayanum,Anarthrophyllum,Fabaceae,Fabales,nativa,Hypodinerus_2,Hypodynerus,Vespidae,Hymenoptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Anarthrophyllum_gayanum,Anarthrophyllum,Fabaceae,Fabales,nativa,Pseudolucia_chilensis,Pseudolucia,Lycaenidae,Lepidoptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Aristolochia_chilensis,Aristolochia,Aristolochiaceae,Piperales,endemica,Tillobroma_1rp,Tillobroma,Asillidae,Diptera,1,Valdivia & Niemeyer (2007)
Asteranthera_ovata,Asteranthera,Gesneriaceae,Lamiales,nativa,Bombus_dahlbomii,Bombus,Apidae,Hymenoptera,1,Smith-Ramirez et al (2005)
Asteranthera_ovata,Asteranthera,Gesneriaceae,Lamiales,nativa,Sephanoides_sephaniodes,Sephanoides,Trochilidae,Caprimulgiformes,1,Smith-Ramirez et al (2005)
Asteriscium_aemocarpon,Asteriscium,Apiaceae,Apiales,endemica,Villa_22,Villa,Bombyliidae,Diptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Astragalus_chamissonis,Astragalus,Fabaceae,Fabales,nativa,Alloscirtetica_gayi,Alloscirtetica,Apidae,Hymenoptera,1,Vivallo (2003)
Astragalus_curvicaulis,Astragalus,Fabaceae,Fabales,endemica,Alloscirtetica_2,Alloscirtetica,Apidae,Hymenoptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Astragalus_curvicaulis,Astragalus,Fabaceae,Fabales,endemica,Anthidium_gayi,Anthidium,Megachilidae,Hymenoptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Astragalus_curvicaulis,Astragalus,Fabaceae,Fabales,endemica,Caenohalictus_2,Caenohalictus,Halictidae,Hymenoptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Astragalus_curvicaulis,Astragalus,Fabaceae,Fabales,endemica,Centris_cineraria,Centris,Apidae,Hymenoptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Astragalus_curvicaulis,Astragalus,Fabaceae,Fabales,endemica,Colletes_fulvipes,Colletes,Colletidae,Hymenoptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Astragalus_curvicaulis,Astragalus,Fabaceae,Fabales,endemica,Colletes_2,,Colletidae,Hymenoptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Astragalus_curvicaulis,Astragalus,Fabaceae,Fabales,endemica,Epiclopus_gayi,Epiclopus,Apidae,Hymenoptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Astragalus_curvicaulis,Astragalus,Fabaceae,Fabales,endemica,Hypodinerus_2,Hypodynerus,Vespidae,Hymenoptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Astragalus_curvicaulis,Astragalus,Fabaceae,Fabales,endemica,Megachile_semirufa,Megachile,Megachilidae,Hymenoptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Astragalus_curvicaulis,Astragalus,Fabaceae,Fabales,endemica,Megachile_2,Megachile,Megachilidae,Hymenoptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Astragalus_curvicaulis,Astragalus,Fabaceae,Fabales,endemica,Sarcophagidae_2,,Sarcophagidae,Diptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Astragalus_sp,Astragalus,Fabaceae,Fabales,,Alloscirtetica_2,Alloscirtetica,Apidae,Hymenoptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Astragalus_sp,Astragalus,Fabaceae,Fabales,,Anthidium_gayi,Anthidium,Megachilidae,Hymenoptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Astragalus_sp,Astragalus,Fabaceae,Fabales,,Megachile_2,Megachile,Megachilidae,Hymenoptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Astragalus_sp,Astragalus,Fabaceae,Fabales,,Pseudolucia_chilensis,Pseudolucia,Lycaenidae,Lepidoptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Azorella_madreporica,Azorella,Apiaceae,Apiales,nativa,Dasybasis_2,Dasybasis,Tabanidae,Diptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Azorella_madreporica,Azorella,Apiaceae,Apiales,nativa,Habromyia_lipoflava,Habromyia,Syrphidae,Diptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Azorella_madreporica,Azorella,Apiaceae,Apiales,nativa,Scaeva_melanostoma,Scaeva,Syrphidae,Diptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Azorella_madreporica,Azorella,Apiaceae,Apiales,nativa,Formicidae_2,,Formicidae,Hymenoptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Azorella_madreporica,Azorella,Apiaceae,Apiales,nativa,Sarcophagidae_2,,Sarcophagidae,Diptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Azorella_madreporica,Azorella,Apiaceae,Apiales,nativa,Sarcophagidae_2,,Sarcophagidae,Diptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Azorella_madreporica,Azorella,Apiaceae,Apiales,nativa,Tachinidae_2,,Tachinidae,Diptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Azorella_monantha,Azorella,Apiaceae,Apiales,nativa,Habromyia_lipoflava,Habromyia,Syrphidae,Diptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Azorella_monantha,Azorella,Apiaceae,Apiales,nativa,Prosopochaeta_2,Prosopochaeta,Tachinidae,Diptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Azorella_monantha,Azorella,Apiaceae,Apiales,nativa,Sarcophagidae_2,,Sarcophagidae,Diptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Azorella_monantha,Azorella,Apiaceae,Apiales,nativa,Tachinidae_2,,Tachinidae,Diptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Azorella_prolifera,Azorella,Apiaceae,Apiales,nativa,Auca_coctei,Auca,Nymphalidae,Lepidoptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Azorella_prolifera,Azorella,Apiaceae,Apiales,nativa,Scaeva_melanostoma,Scaeva,Syrphidae,Diptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Azorella_prolifera,Azorella,Apiaceae,Apiales,nativa,Villa_flavicrura,Villa,Bombyliidae,Diptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Azorella_prolifera,Azorella,Apiaceae,Apiales,nativa,Villa_guttapennis,Villa,Bombyliidae,Diptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Azorella_prolifera,Azorella,Apiaceae,Apiales,nativa,Villa_verdensis,Villa,Bombyliidae,Diptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Azorella_prolifera,Azorella,Apiaceae,Apiales,nativa,Villa_22,Villa,Bombyliidae,Diptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Azorella_prolifera,Azorella,Apiaceae,Apiales,nativa,Andrenidae_2,,Andrenidae,Hymenoptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Azorella_ruizii,Azorella,Apiaceae,Apiales,nativa,Habromyia_lipoflava,Habromyia,Syrphidae,Diptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Azorella_ruizii,Azorella,Apiaceae,Apiales,nativa,Prosopochaeta_caliginosa,Prosopochaeta,Tachinidae,Diptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Azorella_ruizii,Azorella,Apiaceae,Apiales,nativa,Scaeva_melanostoma,Scaeva,Syrphidae,Diptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Azorella_ruizii,Azorella,Apiaceae,Apiales,nativa,Vibrissomyia_2,Vibrissomyia,Tachinidae,Diptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
